[rosmaster.main][INFO] 2024-12-08 18:41:17,537: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2024-12-08 18:41:17,537: Starting ROS Master Node
[rosmaster.master][INFO] 2024-12-08 18:41:19,852: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/UseFEJ] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,852: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/UseKLT] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,853: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/UseStereo] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,854: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/ZUPTChi2Multiplier] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,855: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/ZUPTMaxDisparity] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,855: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/ZUPTMaxVelodicy] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,856: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/ZUPTNoiseMultiplier] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,856: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/ZUPTOnlyAtBeginning] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,857: +PARAM [/rtabmap/rgbd_odometry/OdomVINS/ConfigPath] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,858: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/BucketHeight] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,858: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/BucketMaxFeatures] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,859: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/BucketWidth] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,860: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/InlierThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,861: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/MatchBinsize] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,861: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/MatchDispTolerance] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,862: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/MatchHalfResolution] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,863: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/MatchMultiStage] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,863: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/MatchNmsN] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,864: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/MatchNmsTau] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,864: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/MatchOutlierDispTolerance] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,865: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/MatchOutlierFlowTolerance] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,866: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/MatchRadius] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,866: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/MatchRefinement] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,867: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/RansacIters] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,868: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/Reweighting] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,868: +PARAM [/rtabmap/rgbd_odometry/Optimizer/Epsilon] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,869: +PARAM [/rtabmap/rgbd_odometry/Optimizer/GravitySigma] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,870: +PARAM [/rtabmap/rgbd_odometry/Optimizer/Iterations] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,870: +PARAM [/rtabmap/rgbd_odometry/Optimizer/LandmarksIgnored] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,871: +PARAM [/rtabmap/rgbd_odometry/Optimizer/PriorsIgnored] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,872: +PARAM [/rtabmap/rgbd_odometry/Optimizer/Robust] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,873: +PARAM [/rtabmap/rgbd_odometry/Optimizer/Strategy] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,873: +PARAM [/rtabmap/rgbd_odometry/Optimizer/VarianceIgnored] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,874: +PARAM [/rtabmap/rgbd_odometry/PyDetector/Cuda] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,874: +PARAM [/rtabmap/rgbd_odometry/PyDetector/Path] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,875: +PARAM [/rtabmap/rgbd_odometry/PyMatcher/Cuda] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,876: +PARAM [/rtabmap/rgbd_odometry/PyMatcher/Iterations] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,876: +PARAM [/rtabmap/rgbd_odometry/PyMatcher/Model] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,877: +PARAM [/rtabmap/rgbd_odometry/PyMatcher/Path] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,877: +PARAM [/rtabmap/rgbd_odometry/PyMatcher/Threshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,878: +PARAM [/rtabmap/rgbd_odometry/Reg/Force3DoF] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,879: +PARAM [/rtabmap/rgbd_odometry/Reg/RepeatOnce] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,879: +PARAM [/rtabmap/rgbd_odometry/Reg/Strategy] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,880: +PARAM [/rtabmap/rgbd_odometry/Rtabmap/ImagesAlreadyRectified] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,881: +PARAM [/rtabmap/rgbd_odometry/Rtabmap/PublishRAMUsage] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,881: +PARAM [/rtabmap/rgbd_odometry/SIFT/ContrastThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,882: +PARAM [/rtabmap/rgbd_odometry/SIFT/EdgeThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,883: +PARAM [/rtabmap/rgbd_odometry/SIFT/NFeatures] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,883: +PARAM [/rtabmap/rgbd_odometry/SIFT/NOctaveLayers] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,884: +PARAM [/rtabmap/rgbd_odometry/SIFT/RootSIFT] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,885: +PARAM [/rtabmap/rgbd_odometry/SIFT/Sigma] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,885: +PARAM [/rtabmap/rgbd_odometry/SURF/Extended] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,886: +PARAM [/rtabmap/rgbd_odometry/SURF/GpuKeypointsRatio] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,886: +PARAM [/rtabmap/rgbd_odometry/SURF/GpuVersion] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,887: +PARAM [/rtabmap/rgbd_odometry/SURF/HessianThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,888: +PARAM [/rtabmap/rgbd_odometry/SURF/OctaveLayers] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,888: +PARAM [/rtabmap/rgbd_odometry/SURF/Octaves] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,889: +PARAM [/rtabmap/rgbd_odometry/SURF/Upright] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,889: +PARAM [/rtabmap/rgbd_odometry/SuperPoint/Cuda] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,890: +PARAM [/rtabmap/rgbd_odometry/SuperPoint/ModelPath] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,890: +PARAM [/rtabmap/rgbd_odometry/SuperPoint/NMS] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,891: +PARAM [/rtabmap/rgbd_odometry/SuperPoint/NMSRadius] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,892: +PARAM [/rtabmap/rgbd_odometry/SuperPoint/Threshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,892: +PARAM [/rtabmap/rgbd_odometry/Vis/BundleAdjustment] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,893: +PARAM [/rtabmap/rgbd_odometry/Vis/CorFlowEps] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,893: +PARAM [/rtabmap/rgbd_odometry/Vis/CorFlowIterations] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,894: +PARAM [/rtabmap/rgbd_odometry/Vis/CorFlowMaxLevel] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,894: +PARAM [/rtabmap/rgbd_odometry/Vis/CorFlowWinSize] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,895: +PARAM [/rtabmap/rgbd_odometry/Vis/CorGuessMatchToProjection] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,895: +PARAM [/rtabmap/rgbd_odometry/Vis/CorGuessWinSize] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,896: +PARAM [/rtabmap/rgbd_odometry/Vis/CorNNDR] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,896: +PARAM [/rtabmap/rgbd_odometry/Vis/CorNNType] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,897: +PARAM [/rtabmap/rgbd_odometry/Vis/CorType] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,897: +PARAM [/rtabmap/rgbd_odometry/Vis/DepthAsMask] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,898: +PARAM [/rtabmap/rgbd_odometry/Vis/EpipolarGeometryVar] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,899: +PARAM [/rtabmap/rgbd_odometry/Vis/EstimationType] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,899: +PARAM [/rtabmap/rgbd_odometry/Vis/FeatureType] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,900: +PARAM [/rtabmap/rgbd_odometry/Vis/ForwardEstOnly] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,901: +PARAM [/rtabmap/rgbd_odometry/Vis/GridCols] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,901: +PARAM [/rtabmap/rgbd_odometry/Vis/GridRows] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,902: +PARAM [/rtabmap/rgbd_odometry/Vis/InlierDistance] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,902: +PARAM [/rtabmap/rgbd_odometry/Vis/Iterations] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,903: +PARAM [/rtabmap/rgbd_odometry/Vis/MaxDepth] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,904: +PARAM [/rtabmap/rgbd_odometry/Vis/MaxFeatures] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,904: +PARAM [/rtabmap/rgbd_odometry/Vis/MeanInliersDistance] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,905: +PARAM [/rtabmap/rgbd_odometry/Vis/MinDepth] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,905: +PARAM [/rtabmap/rgbd_odometry/Vis/MinInliers] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,906: +PARAM [/rtabmap/rgbd_odometry/Vis/MinInliersDistribution] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,906: +PARAM [/rtabmap/rgbd_odometry/Vis/PnPFlags] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,907: +PARAM [/rtabmap/rgbd_odometry/Vis/PnPMaxVariance] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,907: +PARAM [/rtabmap/rgbd_odometry/Vis/PnPRefineIterations] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,908: +PARAM [/rtabmap/rgbd_odometry/Vis/PnPReprojError] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,908: +PARAM [/rtabmap/rgbd_odometry/Vis/PnPSamplingPolicy] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,909: +PARAM [/rtabmap/rgbd_odometry/Vis/PnPSplitLinearCovComponents] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,909: +PARAM [/rtabmap/rgbd_odometry/Vis/PnPVarianceMedianRatio] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,910: +PARAM [/rtabmap/rgbd_odometry/Vis/RefineIterations] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,910: +PARAM [/rtabmap/rgbd_odometry/Vis/RoiRatios] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,911: +PARAM [/rtabmap/rgbd_odometry/Vis/SSC] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,911: +PARAM [/rtabmap/rgbd_odometry/Vis/SubPixEps] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,912: +PARAM [/rtabmap/rgbd_odometry/Vis/SubPixIterations] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,913: +PARAM [/rtabmap/rgbd_odometry/Vis/SubPixWinSize] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,913: +PARAM [/rtabmap/rgbd_odometry/g2o/Baseline] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,914: +PARAM [/rtabmap/rgbd_odometry/g2o/Optimizer] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,914: +PARAM [/rtabmap/rgbd_odometry/g2o/PixelVariance] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,915: +PARAM [/rtabmap/rgbd_odometry/g2o/RobustKernelDelta] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,915: +PARAM [/rtabmap/rgbd_odometry/g2o/Solver] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:19,927: +SERVICE [/rtabmap/reset_odom] /rtabmap/rgbd_odometry http://IsraUbuntu:46545/
[rosmaster.master][INFO] 2024-12-08 18:41:19,928: +SERVICE [/rtabmap/reset_odom_to_pose] /rtabmap/rgbd_odometry http://IsraUbuntu:46545/
[rosmaster.master][INFO] 2024-12-08 18:41:19,928: +SERVICE [/rtabmap/pause_odom] /rtabmap/rgbd_odometry http://IsraUbuntu:46545/
[rosmaster.master][INFO] 2024-12-08 18:41:19,929: +SERVICE [/rtabmap/resume_odom] /rtabmap/rgbd_odometry http://IsraUbuntu:46545/
[rosmaster.master][INFO] 2024-12-08 18:41:19,929: +SERVICE [/rtabmap/rgbd_odometry/log_debug] /rtabmap/rgbd_odometry http://IsraUbuntu:46545/
[rosmaster.master][INFO] 2024-12-08 18:41:19,930: +SERVICE [/rtabmap/rgbd_odometry/log_info] /rtabmap/rgbd_odometry http://IsraUbuntu:46545/
[rosmaster.master][INFO] 2024-12-08 18:41:19,931: +SERVICE [/rtabmap/rgbd_odometry/log_warning] /rtabmap/rgbd_odometry http://IsraUbuntu:46545/
[rosmaster.master][INFO] 2024-12-08 18:41:19,932: +SERVICE [/rtabmap/rgbd_odometry/log_error] /rtabmap/rgbd_odometry http://IsraUbuntu:46545/
[rosmaster.master][INFO] 2024-12-08 18:41:19,951: +SUB [/camera_02/color/image_raw] /rtabmap/rgbd_odometry http://IsraUbuntu:46545/
[rosmaster.master][INFO] 2024-12-08 18:41:19,955: +SUB [/camera_02/depth/image_raw] /rtabmap/rgbd_odometry http://IsraUbuntu:46545/
[rosmaster.master][INFO] 2024-12-08 18:41:19,957: +SUB [/camera_02/color/camera_info] /rtabmap/rgbd_odometry http://IsraUbuntu:46545/
[rosmaster.master][INFO] 2024-12-08 18:41:19,961: +PUB [/diagnostics] /rtabmap/rgbd_odometry http://IsraUbuntu:46545/
[rosmaster.master][INFO] 2024-12-08 18:41:19,962: +CACHEDPARAM [/rtabmap/rgbd_odometry/diagnostic_period] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:20,172: +SERVICE [/rtabmap/update_parameters] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,173: +SERVICE [/rtabmap/reset] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,174: +SERVICE [/rtabmap/pause] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,174: +SERVICE [/rtabmap/resume] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,175: +SERVICE [/rtabmap/load_database] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,175: +SERVICE [/rtabmap/trigger_new_map] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,175: +SERVICE [/rtabmap/backup] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,176: +SERVICE [/rtabmap/detect_more_loop_closures] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,176: +SERVICE [/rtabmap/global_bundle_adjustment] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,177: +SERVICE [/rtabmap/cleanup_local_grids] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,177: +SERVICE [/rtabmap/set_mode_localization] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,177: +SERVICE [/rtabmap/set_mode_mapping] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,178: +SERVICE [/rtabmap/get_node_data] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,179: +SERVICE [/rtabmap/get_map_data] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,179: +SERVICE [/rtabmap/get_map_data2] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,180: +SERVICE [/rtabmap/get_map] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,180: +SERVICE [/rtabmap/get_prob_map] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,180: +SERVICE [/rtabmap/get_grid_map] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,181: +SERVICE [/rtabmap/get_proj_map] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,181: +SERVICE [/rtabmap/publish_map] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,181: +SERVICE [/rtabmap/get_plan] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,182: +SERVICE [/rtabmap/get_plan_nodes] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,182: +SERVICE [/rtabmap/set_goal] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,182: +SERVICE [/rtabmap/cancel_goal] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,183: +SERVICE [/rtabmap/set_label] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,184: +SERVICE [/rtabmap/list_labels] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,185: +SERVICE [/rtabmap/remove_label] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,186: +SERVICE [/rtabmap/add_link] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,187: +SERVICE [/rtabmap/get_nodes_in_radius] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,187: +SERVICE [/rtabmap/octomap_binary] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,187: +SERVICE [/rtabmap/octomap_full] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,188: +SERVICE [/rtabmap/rtabmap/log_debug] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,188: +SERVICE [/rtabmap/rtabmap/log_info] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,188: +SERVICE [/rtabmap/rtabmap/log_warning] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,189: +SERVICE [/rtabmap/rtabmap/log_error] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,207: +SUB [/camera_02/color/image_raw] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,209: +SUB [/camera_02/depth/image_raw] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,211: +SUB [/camera_02/color/camera_info] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,213: +SUB [/rtabmap/odom_info] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,219: +PUB [/diagnostics] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,220: +CACHEDPARAM [/rtabmap/rtabmap/diagnostic_period] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,221: +PARAM [/rtabmap/rtabmap/BRIEF/Bytes] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,222: +PARAM [/rtabmap/rtabmap/BRISK/Octaves] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,222: +PARAM [/rtabmap/rtabmap/BRISK/PatternScale] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,222: +PARAM [/rtabmap/rtabmap/BRISK/Thresh] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,222: +PARAM [/rtabmap/rtabmap/Bayes/FullPredictionUpdate] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,223: +PARAM [/rtabmap/rtabmap/Bayes/PredictionLC] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,223: +PARAM [/rtabmap/rtabmap/Bayes/VirtualPlacePriorThr] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,223: +PARAM [/rtabmap/rtabmap/Db/TargetVersion] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,223: +PARAM [/rtabmap/rtabmap/DbSqlite3/CacheSize] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,224: +PARAM [/rtabmap/rtabmap/DbSqlite3/InMemory] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,224: +PARAM [/rtabmap/rtabmap/DbSqlite3/JournalMode] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,224: +PARAM [/rtabmap/rtabmap/DbSqlite3/Synchronous] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,225: +PARAM [/rtabmap/rtabmap/DbSqlite3/TempStore] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,225: +PARAM [/rtabmap/rtabmap/FAST/CV] by /rtabmap/rtabmap
